match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,timeseconds,spendtimeinlastfewshots,p1serveno,p2serveno,p1aceno,p2aceno,p1firstserveinnum,p2firstserveinnum,p1doublefaultnum,p2doublefaultnum,p1winnernum,p2winnernum,p1netnum,p2netnum,p1netwinnernum,p2netwinnernum,p1unforcederrornum,p2unforcederrornum,p1rundistance,p2rundistance,totalrallylengthinlastfewpoints,p1breakpointnum,p2breakpointnum,p1breakpointwinnum,p2breakpointwinnum,p1breakpointlosenum,p2breakpointlosenum,p1servewidthindex,p2servewidthindex,p1servedepthindex,p2servedepthindex,p1servespeedindex,p2servespeedindex,p1returndepthindex,p2returndepthindex
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:42:30,2,3,66,1,0,1,1,2550,186,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,30.819,28.842,7,0,0,0,0,0,0,-3,3,0,0,-396,396,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:44:10,2,4,67,1,0,1,2,2650,253,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21.264,22.124,4,0,0,0,0,0,0,-2,2,0,0,-360,360,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:44:30,2,4,68,1,0,1,2,2670,241,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,24.207,27.094,5,0,0,0,0,0,0,0,0,0,0,-148,148,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:44:47,2,4,69,1,0,1,2,2687,225,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,17.776,20.055,5,0,0,0,0,0,0,3,-3,1,-1,66,-66,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:45:23,2,4,70,1,0,1,2,2723,229,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,25.184,27.982,7,0,0,0,0,0,0,3,-3,1,-1,261,-261,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:45:45,2,4,71,1,0,1,2,2745,195,4,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,27.294,29.877,7,0,0,0,0,0,0,6,-6,1,-1,476,-476,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:46:24,2,5,72,1,0,2,2,2784,134,4,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,20.886,22.477,6,0,0,0,0,0,0,6,-6,2,-2,453,-453,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:47:04,2,5,73,1,0,2,2,2824,154,3,1,1,0,2,0,0,0,1,0,1,0,1,0,0,0,41.702,38.004,9,0,0,0,0,0,0,4,-4,1,-1,241,-241,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:47:50,2,5,74,1,0,2,2,2870,183,2,2,1,0,2,0,0,0,1,0,1,0,1,0,0,0,41.818,33.912,9,0,0,0,0,0,0,3,-3,1,-1,44,-44,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:48:40,2,5,75,1,0,2,2,2920,197,1,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,57.099,46.202,13,0,0,0,0,0,0,0,0,1,-1,-201,201,-2,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:49:03,2,5,76,1,0,2,2,2943,198,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,70.109,55.76,13,0,0,0,0,0,0,-4,4,0,0,-411,411,-2,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:50:37,2,6,77,1,0,2,3,3037,253,0,4,0,1,0,3,0,0,0,1,0,0,0,0,1,0,48.846,39.395,10,0,0,0,0,0,0,-6,6,-1,1,-427,427,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:51:05,2,6,78,1,0,2,3,3065,241,1,3,0,1,0,3,1,0,0,1,0,0,0,0,2,0,37.81,32.206,7,0,0,0,0,0,0,-3,3,0,0,-227,227,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:51:32,2,6,79,1,0,2,3,3092,222,2,2,0,1,0,2,1,0,0,1,0,0,0,0,1,0,19.242,16.564,3,0,0,0,0,0,0,-1,1,0,0,-1,1,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:52:19,2,6,80,1,0,2,3,3139,219,3,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,27.724,29.765,9,0,0,0,0,0,0,2,-2,0,0,223,-223,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:52:54,2,6,81,1,0,2,3,3174,231,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,37.182,41.005,11,0,0,0,0,0,0,5,-5,1,-1,431,-431,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:53:37,2,7,82,1,0,3,3,3217,180,4,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,51.391,58.95,16,0,0,0,0,0,0,5,-5,1,-1,442,-442,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:54:02,2,7,83,1,0,3,3,3242,177,3,1,0,0,2,1,0,0,1,1,1,0,1,0,0,1,57.699,65.764,18,0,0,0,0,0,0,2,-2,1,-1,233,-233,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:54:23,2,7,84,1,0,3,3,3263,171,2,2,0,0,1,2,0,0,1,1,1,0,1,0,0,1,50.436,51.598,12,0,0,0,0,0,0,-1,1,0,0,27,-27,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:54:55,2,7,85,1,0,3,3,3295,156,1,3,0,0,1,2,0,0,1,2,1,1,1,1,0,0,53.146,50.463,12,0,0,0,0,0,0,-4,4,-1,1,-168,168,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:56:34,2,8,86,1,0,3,4,3394,220,0,4,0,0,0,2,0,0,0,2,0,1,0,1,1,0,42.551,35.559,8,0,0,0,0,0,0,-7,7,-2,2,-377,377,-2,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:56:58,2,8,87,1,0,3,4,3418,201,1,3,0,0,1,1,0,0,0,1,1,1,1,1,1,0,48.277,40.321,8,0,0,0,0,0,0,-3,3,-2,2,-153,153,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:57:37,2,8,88,1,0,3,4,3457,215,2,2,0,0,1,0,0,0,0,2,2,1,1,1,1,0,44.763,43.305,11,0,0,0,0,0,0,-1,1,-1,1,35,-35,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:57:58,2,8,89,1,0,3,4,3478,215,3,1,0,0,2,0,0,0,0,1,2,0,1,0,1,0,37.322,38.393,9,0,0,0,0,0,0,3,-3,0,0,254,-254,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:58:16,2,8,90,1,0,3,4,3496,201,4,0,1,0,3,0,0,0,1,1,2,0,1,0,0,0,33.321,34.948,9,0,0,0,0,0,0,6,-6,1,-1,466,-466,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:59:00,2,9,91,1,0,4,4,3540,146,4,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,30.645,25.848,7,0,0,0,0,0,0,4,-4,1,-1,459,-459,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:59:18,2,9,92,1,0,4,4,3558,140,3,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,20.004,13.494,4,0,0,0,0,0,0,2,-2,0,0,262,-262,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:59:35,2,9,93,1,0,4,4,3575,118,2,2,1,1,2,2,0,0,1,1,0,1,0,1,0,0,18.386,13.463,4,0,0,0,0,0,0,-1,1,0,0,22,-22,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:59:57,2,9,94,1,0,4,4,3597,119,1,3,0,1,1,3,0,0,0,1,0,2,0,2,0,0,32.533,25.011,6,0,0,0,0,0,0,-3,3,-2,2,-207,207,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:01:43,2,10,95,1,0,4,5,3703,207,0,4,0,1,0,3,0,0,0,1,0,2,0,2,0,0,25.695,23.527,6,0,0,0,0,0,0,-5,5,-2,2,-425,425,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:02:02,2,10,96,1,0,4,5,3722,182,1,3,0,0,1,2,0,0,0,0,0,2,0,2,0,0,28.614,26.251,6,0,0,0,0,0,0,-3,3,-1,1,-207,207,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:03:00,2,10,97,1,0,4,5,3780,222,2,2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,79.069,72.406,20,0,0,0,0,0,0,-1,1,-1,1,12,-12,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:03:26,2,10,98,1,0,4,5,3806,231,3,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,77.67,70.454,20,0,0,0,0,0,0,0,0,1,-1,238,-238,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:04:01,2,11,99,1,0,5,5,3841,244,4,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,78.451,73.637,20,0,0,0,0,0,0,4,-4,1,-1,472,-472,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:04:17,2,11,100,1,0,5,5,3857,154,3,1,0,1,2,1,0,0,1,1,1,0,1,0,0,0,76.047,71.067,20,0,0,0,0,0,0,2,-2,1,-1,234,-234,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:04:43,2,11,101,1,0,5,5,3883,161,2,2,0,1,2,2,0,0,0,1,1,0,1,0,1,0,34.317,38.106,8,0,0,0,0,0,0,1,-1,1,-1,10,-10,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:05:01,2,11,102,1,0,5,5,3901,121,1,3,0,1,1,3,0,0,0,1,0,0,0,0,1,0,24.817,31.399,6,0,0,0,0,0,0,-2,2,0,0,-227,227,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:06:39,2,12,103,1,0,5,6,3999,193,0,4,0,1,0,4,0,0,0,1,0,0,0,0,1,0,25.57,33.6,6,0,0,0,0,0,0,-5,5,0,0,-443,443,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:07:12,2,12,104,1,0,5,6,4032,191,1,3,0,0,1,3,0,0,0,0,1,0,1,0,1,0,53.865,86.963,12,0,0,0,0,0,0,-2,2,0,0,-216,216,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:07:54,2,12,105,1,0,5,6,4074,217,2,2,0,0,1,2,0,0,0,0,2,0,1,0,1,0,56.226,84.276,13,0,0,0,0,0,0,-2,2,0,0,4,-4,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:08:31,2,12,106,1,0,5,6,4111,228,3,1,0,0,1,1,0,0,0,0,2,0,1,0,1,0,65.341,97.74,17,0,0,0,0,0,0,1,-1,1,-1,225,-225,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:09:24,2,12,107,1,0,5,6,4164,263,4,0,0,0,1,0,0,0,1,0,3,0,2,0,1,0,103.705,129.718,29,0,0,0,0,0,0,2,-2,1,-1,411,-411,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:10:03,2,13,108,1,0,6,6,4203,204,4,0,1,0,1,0,0,0,2,0,2,0,1,0,1,0,75.685,77.937,23,0,0,0,0,0,0,3,-3,2,-2,415,-415,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:10:27,2,13,109,1,0,6,6,4227,195,3,1,1,1,1,1,0,0,2,1,1,0,1,0,0,0,61.626,62.371,20,0,0,0,0,0,0,1,-1,1,-1,211,-211,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:10:47,2,13,110,1,0,6,6,4247,173,3,1,1,1,2,1,0,0,2,1,1,0,1,0,0,0,52.679,49.201,16,0,0,0,0,0,0,1,-1,0,0,225,-225,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:11:29,2,13,111,1,0,6,6,4289,178,3,1,1,1,3,1,0,0,2,1,1,0,1,0,0,0,24.844,25.418,8,0,0,0,0,0,0,3,-3,0,0,245,-245,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:12:20,2,13,112,1,0,6,6,4340,176,2,2,0,1,2,1,0,0,1,1,1,0,1,0,0,0,40.625,37.497,11,0,0,0,0,0,0,0,0,-1,1,41,-41,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:13:04,2,13,113,1,0,6,6,4384,181,2,2,0,0,2,0,0,0,1,0,1,0,1,0,0,1,66.322,55.873,16,0,0,0,0,0,0,2,-2,-1,1,49,-49,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:14:10,2,13,114,1,0,6,6,4450,223,2,2,0,0,2,0,0,0,1,0,1,0,1,0,0,1,99.953,88.483,26,0,0,0,0,0,0,3,-3,-1,1,48,-48,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:14:41,2,13,115,1,0,6,6,4481,234,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,87.064,77.122,22,0,0,0,0,0,0,2,-2,-1,1,50,-50,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:15:22,2,13,116,1,0,6,6,4522,233,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,126.806,97.558,25,0,0,0,0,0,0,2,-2,-1,1,52,-52,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:21:56,3,1,117,2,0,0,0,4916,576,2,2,0,0,2,1,0,0,1,1,0,1,0,0,0,0,129.132,108.11,27,0,0,0,0,0,0,1,-1,0,0,45,-45,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:22:23,3,1,118,2,0,0,0,4943,559,2,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,97.65,77.85,17,0,0,0,0,0,0,0,0,1,-1,25,-25,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:22:45,3,1,119,2,0,0,0,4965,515,2,2,0,0,1,1,0,0,2,1,1,1,1,0,0,0,101.144,81.776,19,0,0,0,0,0,0,1,-1,2,-2,19,-19,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:23:32,3,1,120,2,0,0,0,5012,531,3,1,0,0,1,1,0,0,2,1,1,2,1,1,0,0,73.788,78.224,22,0,0,0,0,0,0,2,-2,2,-2,211,-211,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:23:50,3,1,121,2,0,0,0,5030,508,4,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,48.3,53.389,15,0,0,0,0,0,0,5,-5,2,-2,430,-430,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:24:41,3,2,122,2,0,1,0,5081,165,4,0,0,0,3,0,0,0,1,1,2,1,2,1,0,1,58.436,59.685,17,0,0,0,0,0,0,6,-6,2,-2,447,-447,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:24:57,3,2,123,2,0,1,0,5097,154,3,1,0,0,2,1,0,0,0,1,1,1,1,1,0,1,54.992,53.972,15,0,0,0,0,0,0,2,-2,1,-1,236,-236,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:25:13,3,2,124,2,0,1,0,5113,148,2,2,0,0,2,2,0,0,0,0,1,1,1,1,0,1,31.517,30.24,6,0,0,0,0,0,0,0,0,1,-1,23,-23,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:25:33,3,2,125,2,0,1,0,5133,121,1,3,0,0,1,3,0,0,0,0,1,1,1,1,0,1,41.327,34.39,6,0,0,0,0,0,0,-4,4,0,0,-216,216,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:25:57,3,2,126,2,0,1,0,5157,127,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,0,31.694,29.63,5,0,0,0,0,0,0,-7,7,-1,1,-456,456,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:26:36,3,3,127,2,0,1,1,5196,115,0,4,0,0,0,3,0,0,0,0,0,2,0,1,1,0,36.282,35.331,7,0,0,0,0,0,0,-6,6,-2,2,-454,454,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:27:04,3,3,128,2,0,1,1,5224,127,1,3,0,0,1,2,0,0,0,0,0,1,0,0,2,0,57.415,60.896,14,0,0,0,0,0,0,-2,2,-2,2,-227,227,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,01:27:34,3,3,129,2,0,1,1,5254,141,2,2,0,0,2,1,0,0,0,0,1,1,1,0,2,0,53.684,62.179,16,0,0,0,0,0,0,2,-2,-1,1,21,-21,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:45:29,3,3,130,2,0,1,1,13529,0,3,1,0,0,2,0,0,0,0,0,1,0,1,0,3,0,80.72,88.747,24,0,0,0,0,0,0,3,-3,-1,1,255,-255,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:45:56,3,3,131,2,0,1,1,13556,0,4,0,0,0,3,0,0,0,1,0,2,0,2,0,2,0,85.837,90.446,24,0,0,0,0,0,0,6,-6,1,-1,464,-464,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:46:27,3,3,132,2,0,1,1,13587,0,4,0,0,0,3,0,0,0,1,0,2,0,2,0,1,0,85.187,81.65,22,0,0,0,0,0,0,5,-5,1,-1,470,-470,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:48:08,3,4,133,2,0,1,2,13688,0,4,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,93.746,86.483,23,0,1,0,1,0,0,3,-3,1,-1,455,-455,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:48:23,3,4,134,2,0,1,2,13703,0,3,1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,64.459,55.734,14,0,1,0,1,0,0,2,-2,1,-1,236,-236,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:48:46,3,4,135,2,0,1,2,13726,197,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,56.735,50.629,13,0,1,0,1,0,0,-1,1,-1,1,7,-7,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:49:38,3,4,136,2,0,1,2,13778,222,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,1,31.046,27.096,7,0,1,0,1,0,0,-3,3,-2,2,-220.5,220.5,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:50:14,3,4,137,2,0,1,2,13814,227,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,1,37.179,29.017,7,0,0,0,0,0,0,-5,5,-3,3,-430.5,430.5,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:51:05,3,5,138,2,0,2,2,13865,177,0,4,0,0,0,3,0,1,0,0,0,1,0,0,0,1,56.656,43.83,10,1,0,1,0,0,0,-6,6,-4,4,-426.5,426.5,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:51:24,3,5,139,2,0,2,2,13884,181,1,3,0,0,1,2,0,1,0,0,0,1,0,0,0,1,52.627,41.142,9,1,0,1,0,0,0,-3,3,-3,3,-189.5,189.5,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:52:02,3,5,140,2,0,2,2,13922,196,2,2,0,0,1,2,0,0,0,0,0,2,0,0,0,1,68.615,57.342,12,1,0,1,0,0,0,0,0,-1,1,16,-16,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:52:33,3,5,141,2,0,2,2,13953,175,3,1,0,0,1,1,0,0,0,0,0,2,0,0,0,2,49.143,49.781,9,1,0,1,0,0,0,2,-2,0,0,216,-216,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:54:14,3,6,142,2,0,3,2,14054,240,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,32.577,40.315,8,0,0,0,0,0,0,6,-6,2,-2,420,-420,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:54:48,3,6,143,2,0,3,2,14088,223,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,47.27,53.444,12,0,0,0,0,0,0,4,-4,2,-2,206,-206,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:55:10,3,6,144,2,0,3,2,14110,226,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,40.037,45.241,10,0,0,0,0,0,0,0,0,0,0,-9,9,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:55:36,3,6,145,2,0,3,2,14136,214,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,39.397,39.464,10,0,0,0,0,0,0,0,0,0,0,-199,199,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:56:08,3,6,146,2,0,3,2,14168,215,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,36.153,34.14,9,0,0,0,0,0,0,-4,4,-1,1,-391,391,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:56:52,3,7,147,2,0,3,3,14212,158,0,4,0,0,0,2,0,0,1,0,0,0,0,0,1,0,24.24,21.42,5,0,0,0,0,0,0,-6,6,-2,2,-400,400,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:57:11,3,7,148,2,0,3,3,14231,143,1,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,18.815,17.756,5,0,0,0,0,0,0,-2,2,0,0,-165,165,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:57:35,3,7,149,2,0,3,3,14255,145,2,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,19.71,21.105,7,0,0,0,0,0,0,-2,2,0,0,46,-46,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:58:05,3,7,150,2,0,3,3,14285,149,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,21.728,22.181,6,0,0,0,0,0,0,0,0,0,0,235,-235,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,03:59:52,3,8,151,2,0,4,3,14392,224,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,23.341,27.863,8,0,0,0,0,0,0,2,-2,1,-1,440,-440,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:00:21,3,8,152,2,0,4,3,14421,209,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,22.606,27.098,8,0,0,0,0,0,0,-1,1,0,0,229,-229,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:00:59,3,8,153,2,0,4,3,14459,228,2,2,0,0,0,1,0,0,2,0,1,0,1,0,0,1,46.876,46.402,13,0,0,0,0,0,0,-2,2,0,0,-9,9,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:01:25,3,8,154,2,0,4,3,14485,230,1,3,0,0,0,2,0,0,2,1,1,0,1,0,0,0,49.693,49.511,15,0,0,0,0,0,0,-3,3,0,0,-224,224,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:02:07,3,8,155,2,0,4,3,14527,242,0,4,0,0,0,2,0,0,1,1,1,0,1,0,0,0,64.743,59.268,19,0,0,0,0,0,0,-3,3,0,0,-414,414,-2,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:02:43,3,9,156,2,0,4,4,14563,171,0,4,0,0,0,3,0,0,1,2,1,0,1,0,0,0,75.514,67.952,21,0,0,0,0,0,0,-2,2,-1,1,-417,417,-4,4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:03:10,3,9,157,2,0,4,4,14590,169,1,3,0,0,1,2,0,0,0,2,1,0,1,0,0,0,56.679,57.386,16,0,0,0,0,0,0,1,-1,0,0,-199,199,-2,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:03:39,3,9,158,2,0,4,4,14619,160,2,2,0,0,2,1,0,0,1,1,2,0,2,0,0,0,63.199,64.707,18,0,0,0,0,0,0,4,-4,0,0,35,-35,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:03:59,3,9,159,2,0,4,4,14639,154,3,1,1,0,3,1,0,0,2,1,2,0,2,0,0,0,41.764,45.783,12,0,0,0,0,0,0,6,-6,1,-1,247,-247,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:05:45,3,10,160,2,0,5,4,14745,218,4,0,1,0,3,0,0,0,3,0,2,1,2,0,0,0,32.419,42.409,12,0,0,0,0,0,0,6,-6,2,-2,447,-447,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:06:02,3,10,161,2,0,5,4,14762,199,3,1,1,0,2,1,0,0,3,0,1,1,1,0,0,0,26.844,32.08,10,0,0,0,0,0,0,3,-3,1,-1,249,-249,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:06:18,3,10,162,2,0,5,4,14778,188,2,2,1,0,1,2,0,0,2,0,0,1,0,0,0,0,18.821,22.749,6,0,0,0,0,0,0,-1,1,1,-1,36,-36,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:06:33,3,10,163,2,0,5,4,14793,174,1,3,0,0,0,3,0,0,1,0,0,1,0,0,0,0,22.837,27.163,6,0,0,0,0,0,0,-5,5,0,0,-205,205,-2,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:07:20,3,11,164,2,0,5,5,14840,201,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25.748,24.059,4,0,0,0,0,0,0,-7,7,0,0,-406,406,-4,4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:07:48,3,11,165,2,0,5,5,14868,123,1,3,0,0,1,3,0,0,0,0,1,0,1,0,0,0,36.822,32.835,6,0,0,0,0,0,0,-5,5,0,0,-202,202,-2,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:08:51,3,11,166,2,0,5,5,14931,169,2,2,0,0,1,2,0,0,0,0,1,0,1,0,0,1,87.538,92.409,22,0,0,0,0,0,0,-3,3,0,0,-8,8,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:09:14,3,11,167,2,0,5,5,14954,176,3,1,1,0,2,1,0,0,1,0,1,0,1,0,0,1,83.418,87.982,22,0,0,0,0,0,0,1,-1,0,0,233,-233,2,-2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:09:55,3,11,168,2,0,5,5,14995,202,4,0,1,0,2,0,0,0,1,1,1,0,1,0,0,1,86.062,90.456,25,0,0,0,0,0,0,3,-3,0,0,431,-431,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:10:23,3,11,169,2,0,5,5,15023,183,4,0,1,0,2,0,0,0,1,1,1,0,0,0,1,1,77.227,86.905,24,0,0,0,0,0,0,4,-4,1,-1,442,-442,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:12:16,3,12,170,2,0,6,5,15136,268,4,0,1,0,3,0,0,0,2,1,1,0,0,0,1,0,26.065,31.006,10,0,0,0,0,0,0,4,-4,1,-1,473,-473,4,-4
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,04:12:35,3,12,171,2,0,6,5,15155,224,3,1,0,1,2,1,0,0,1,2,1,0,0,0,1,0,26.106,31.238,10,0,0,0,0,0,0,0,0,1,-1,224,-224,4,-4
