match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,timeseconds,spendtimeinlastfewshots,p1serveno,p2serveno,p1aceno,p2aceno,p1firstserveinnum,p2firstserveinnum,p1doublefaultnum,p2doublefaultnum,p1winnernum,p2winnernum,p1netnum,p2netnum,p1netwinnernum,p2netwinnernum,p1unforcederrornum,p2unforcederrornum,p1rundistance,p2rundistance,totalrallylengthinlastfewpoints,p1breakpointnum,p2breakpointnum,p1breakpointwinnum,p2breakpointwinnum,p1breakpointlosenum,p2breakpointlosenum,p1servewidthindex,p2servewidthindex,p1servedepthindex,p2servedepthindex,p1servespeedindex,p2servespeedindex,p1returndepthindex,p2returndepthindex
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:17:50,3,1,116,1,1,0,0,4670,444,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.948,13.032,2,0,0,0,0,0,0,2,-2,0,0,191,-191,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:18:09,3,1,117,1,1,0,0,4689,362,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,5.361,5.562,2,0,0,0,0,0,0,-1,1,-1,1,-20,20,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:18:32,3,1,118,1,1,0,0,4712,360,0,2,0,1,0,2,0,0,0,1,0,0,0,0,1,0,25.75,23.337,8,0,0,0,0,0,0,-3,3,-1,1,-223,223,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:19:02,3,1,119,1,1,0,0,4742,347,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,43.098,38.503,10,0,0,0,0,0,0,-2,2,0,0,-245,245,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:19:31,3,1,120,1,1,0,0,4771,351,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,23.419,19.953,3,0,0,0,0,0,0,-3,3,-1,1,-241,241,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:20:24,3,2,121,1,1,0,1,4824,154,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,16.343,14.117,3,0,0,0,0,0,0,-4,4,-1,1,-236,236,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:49:12,3,2,122,1,1,0,1,6552,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,53.903,62.969,14,0,0,0,0,0,0,-2,2,0,0,-27,27,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:49:33,3,2,123,1,1,0,1,6573,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,54.044,61.559,14,0,0,0,0,0,0,2,-2,0,0,202,-202,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:50:19,3,2,124,1,1,0,1,6619,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,36.383,30.225,9,0,0,0,0,0,0,3,-3,0,0,202,-202,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:50:48,3,2,125,1,1,0,1,6648,0,2,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,44.168,45.926,11,0,0,0,0,0,0,2,-2,0,0,205,-205,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:51:20,3,3,126,1,1,1,1,6680,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,30.541,36.478,6,0,0,0,0,0,0,3,-3,1,-1,218,-218,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:51:47,3,3,127,1,1,1,1,6707,155,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.004,17.158,3,0,0,0,0,0,0,1,-1,1,-1,1,-1,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:52:07,3,3,128,1,1,1,1,6727,154,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.769,11.857,4,0,0,0,0,0,0,-3,3,-1,1,-227,227,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:52:28,3,3,129,1,1,1,1,6748,129,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,1,9.194,7.776,3,0,0,0,0,0,0,-4,4,-2,2,-229,229,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:52:54,3,3,130,1,1,1,1,6774,126,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,9.901,9.264,2,0,0,0,0,0,0,-4,4,-2,2,-223,223,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:53:32,3,3,131,1,1,1,1,6812,132,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.924,14.399,3,0,0,0,0,0,0,-3,3,-1,1,-228,228,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:55:22,3,4,132,1,1,2,1,6922,215,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,42.017,32.404,10,1,0,1,0,0,0,-3,3,0,0,-234,234,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:55:49,3,4,133,1,1,2,1,6949,222,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,48.176,51.163,13,1,0,1,0,0,0,-1,1,0,0,-21,21,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:56:15,3,4,134,1,1,2,1,6975,227,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,28.531,41.39,10,0,0,0,0,0,0,3,-3,0,0,216,-216,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:56:33,3,4,135,1,1,2,1,6993,219,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,16.336,20.055,6,0,0,0,0,0,0,4,-4,1,-1,225,-225,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:56:58,3,4,136,1,1,2,1,7018,206,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5.701,7.267,3,0,0,0,0,0,0,3,-3,1,-1,209,-209,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:57:22,3,5,137,1,1,3,1,7042,120,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8.148,9.096,3,0,0,0,0,0,0,3,-3,1,-1,202,-202,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:57:55,3,5,138,1,1,3,1,7075,126,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,13.843,13.788,4,0,0,0,0,0,0,0,0,1,-1,-24,24,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:58:10,3,5,139,1,1,3,1,7090,115,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,9.853,8.852,4,0,0,0,0,0,0,-4,4,-1,1,-240,240,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,01:58:31,3,5,140,1,1,3,1,7111,118,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.197,4.615,2,0,0,0,0,0,0,-3,3,-2,2,-238,238,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:00:20,3,6,141,1,1,3,2,7220,202,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,15.979,16.883,4,0,0,0,0,0,0,-2,2,-1,1,-243,243,-2,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:00:50,3,6,142,1,1,3,2,7250,208,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,20.86,21.437,5,0,0,0,0,0,0,0,0,0,0,-32,32,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:01:17,3,6,143,1,1,3,2,7277,202,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24.096,22.406,6,0,0,0,0,0,0,1,-1,1,-1,190,-190,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:01:39,3,6,144,1,1,3,2,7299,209,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,20.149,19.99,5,0,0,0,0,0,0,2,-2,1,-1,210,-210,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:02:36,3,6,145,1,1,3,2,7356,245,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,44.08,41.574,10,0,0,0,0,0,0,2,-2,0,0,195,-195,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:03:32,3,6,146,1,1,3,2,7412,192,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,71.867,77.625,20,0,0,0,0,0,0,0,0,0,0,175,-175,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:04:24,3,6,147,1,1,3,2,7464,214,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.084,67.291,17,0,0,0,0,0,0,1,-1,0,0,172,-172,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:04:45,3,6,148,1,1,3,2,7485,208,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,26.677,25.863,7,0,0,0,0,0,0,3,-3,1,-1,206,-206,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:05:44,3,7,149,1,1,4,2,7544,245,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,5.343,6.174,2,0,0,0,0,0,0,4,-4,1,-1,231,-231,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:06:11,3,7,150,1,1,4,2,7571,215,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.331,7.697,2,0,0,0,0,0,0,1,-1,0,0,-6,6,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:06:27,3,7,151,1,1,4,2,7587,175,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.582,8.362,2,0,0,0,0,0,0,-3,3,0,0,-234,234,-2,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:07:02,3,7,152,1,1,4,2,7622,158,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.054,13.993,3,0,0,0,0,0,0,-3,3,0,0,-214,214,-2,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:07:28,3,7,153,1,1,4,2,7648,163,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.603,11.052,3,0,0,0,0,0,0,-3,3,0,0,-215,215,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:09:05,3,8,154,1,1,4,3,7745,201,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,27.591,18.768,6,0,0,0,0,0,0,-3,3,0,0,-251,251,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:09:52,3,8,155,1,1,4,3,7792,221,1,1,0,0,1,1,0,0,1,1,0,2,0,1,0,0,52.096,39.815,12,0,0,0,0,0,0,1,-1,0,0,-8,8,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:10:20,3,8,156,1,1,4,3,7820,233,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,42.224,46.413,12,0,0,0,0,0,0,4,-4,0,0,234,-234,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:11:00,3,8,157,1,1,4,3,7860,238,2,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,36.598,49.455,11,0,0,0,0,0,0,3,-3,0,0,217,-217,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:11:40,3,8,158,1,1,4,3,7900,252,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,36.323,36.692,9,0,0,0,0,0,0,3,-3,0,0,202,-202,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:12:06,3,8,159,1,1,4,3,7926,181,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,24.273,20.864,5,0,0,0,0,0,0,2,-2,0,0,219,-219,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:12:40,3,8,160,1,1,4,3,7960,168,2,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,27.32,33.854,6,0,0,0,0,0,0,2,-2,0,0,234,-234,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:13:30,3,8,161,1,1,4,3,8010,190,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,44.717,59.97,13,0,0,0,0,0,0,3,-3,0,0,204,-204,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:14:22,3,8,162,1,1,4,3,8062,202,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,72.767,87.04,21,0,0,0,0,0,0,3,-3,1,-1,198,-198,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:15:09,3,8,163,1,1,4,3,8109,209,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,65.072,70.988,19,0,0,0,0,0,0,3,-3,1,-1,198,-198,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:16:28,3,8,164,1,1,4,3,8188,262,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.626,44.109,13,0,0,0,0,0,0,1,-1,0,0,176,-176,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:17:14,3,8,165,1,1,4,3,8234,274,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,47.529,53.16,13,0,0,0,0,0,0,2,-2,1,-1,192,-192,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:18:02,3,9,166,1,1,5,3,8282,272,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,27.066,35.565,8,0,0,0,0,0,0,3,-3,2,-2,218,-218,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:18:18,3,9,167,1,1,5,3,8298,236,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,14.237,12.667,3,0,0,0,0,0,0,-1,1,1,-1,-27,27,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:18:34,3,9,168,1,1,5,3,8314,205,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,13.095,11.282,3,0,0,0,0,0,0,-4,4,-1,1,-251,251,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:18:57,3,9,169,1,1,5,3,8337,149,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,22.887,12.505,4,0,0,0,0,0,0,-3,3,-1,1,-246,246,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:19:09,3,9,170,1,1,5,3,8349,115,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,22.764,12.74,4,0,0,0,0,0,0,-3,3,-1,1,-251,251,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:19:27,3,9,171,1,1,5,3,8367,85,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8.659,8.762,3,0,0,0,0,0,0,-3,3,-1,1,-242,242,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:20:00,3,9,172,1,1,5,3,8400,102,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,13.181,11.803,4,0,0,0,0,0,0,-3,3,0,0,-235,235,-2,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:20:19,3,9,173,1,1,5,3,8419,105,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,1,14.955,12.96,4,0,0,0,0,0,0,-4,4,0,0,-227,227,-2,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:20:44,3,9,174,1,1,5,3,8444,107,0,2,0,0,0,2,0,0,1,0,0,2,0,1,0,0,14.209,17.545,5,1,0,0,0,1,0,-3,3,0,0,-232,232,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:21:04,3,9,175,1,1,5,3,8464,115,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,28.639,28.683,7,1,0,0,0,1,0,-2,2,0,0,-223,223,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:25:18,4,1,176,2,1,0,0,8718,351,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,27.819,25.858,6,1,0,1,0,0,0,-3,3,-1,1,-213,213,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:25:36,4,1,177,2,1,0,0,8736,336,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,16.176,17.34,4,1,0,1,0,0,0,-1,1,-1,1,-9,9,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:26:14,4,1,178,2,1,0,0,8774,355,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32.302,35.206,8,0,0,0,0,0,0,1,-1,0,0,192,-192,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:26:54,4,1,179,2,1,0,0,8814,370,2,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,52.417,50.25,13,0,0,0,0,0,0,2,-2,1,-1,199,-199,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:27:22,4,1,180,2,1,0,0,8842,378,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,43.656,39.951,11,0,0,0,0,0,0,4,-4,1,-1,225,-225,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:28:04,4,1,181,2,1,0,0,8884,166,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,25.667,30.551,7,0,1,0,0,0,1,4,-4,0,0,225,-225,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:28:44,4,1,182,2,1,0,0,8924,188,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,43.28,48.43,12,0,2,0,0,0,2,3,-3,1,-1,211,-211,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:29:26,4,1,183,2,1,0,0,8966,192,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49.168,52.234,13,0,1,0,0,0,1,2,-2,1,-1,194,-194,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:30:38,4,2,184,2,1,0,1,9038,224,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,43.034,37.422,10,0,1,0,1,0,0,2,-2,0,0,214,-214,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:30:56,4,2,185,2,1,0,1,9056,214,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,29.411,21.005,7,0,1,0,1,0,0,0,0,0,0,5,-5,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:31:20,4,2,186,2,1,0,1,9080,196,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,9.177,10.329,4,0,0,0,0,0,0,-3,3,-1,1,-234,234,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:31:38,4,2,187,2,1,0,1,9098,174,0,2,0,1,0,2,0,0,0,2,0,1,0,1,0,0,7.211,9.471,4,0,0,0,0,0,0,-4,4,-1,1,-232,232,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:32:24,4,3,188,2,1,0,2,9144,178,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7.579,7.507,2,0,0,0,0,0,0,-3,3,0,0,-203,203,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:33:16,4,3,189,2,1,0,2,9196,158,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,36.829,36.176,7,0,0,0,0,0,0,1,-1,0,0,21,-21,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:33:39,4,3,190,2,1,0,2,9219,163,2,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,33.563,33.565,7,0,0,0,0,0,0,3,-3,1,-1,219,-219,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:34:13,4,3,191,2,1,0,2,9253,173,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.347,14.379,4,0,0,0,0,0,0,2,-2,1,-1,210,-210,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:34:45,4,3,192,2,1,0,2,9285,187,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.84,15.221,4,0,0,0,0,0,0,2,-2,0,0,189,-189,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:35:08,4,3,193,2,1,0,2,9308,164,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.437,16.2,3,0,0,0,0,0,0,2,-2,0,0,194,-194,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:37:09,4,4,194,2,1,1,2,9429,233,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.082,23.871,5,0,0,0,0,0,0,2,-2,0,0,183,-183,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:37:28,4,4,195,2,1,1,2,9448,229,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.84,17.629,4,0,0,0,0,0,0,-1,1,-1,1,-39,39,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:38:25,4,4,196,2,1,1,2,9505,252,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,43.868,36.58,13,0,0,0,0,0,0,-4,4,-1,1,-222,222,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:39:02,4,4,197,2,1,1,2,9542,257,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,69.223,57.016,19,0,0,0,0,0,0,-3,3,0,0,-216,216,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:39:17,4,4,198,2,1,1,2,9557,249,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,37.39,29.817,8,0,0,0,0,0,0,-3,3,0,0,-231,231,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:39:54,4,4,199,2,1,1,2,9594,165,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29.747,25.741,7,0,0,0,0,0,0,-3,3,0,0,-246,246,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:40:29,4,5,200,2,1,1,3,9629,181,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,34.507,28.713,9,0,0,0,0,0,0,-3,3,-1,1,-242,242,-2,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:40:51,4,5,201,2,1,1,3,9651,146,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,21.801,16.517,7,0,0,0,0,0,0,-1,1,-1,1,6,-6,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:41:15,4,5,202,2,1,1,3,9675,133,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,16.508,16.77,6,0,0,0,0,0,0,3,-3,1,-1,232,-232,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:41:57,4,5,203,2,1,1,3,9717,160,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,27.777,39.177,7,0,0,0,0,0,0,4,-4,1,-1,223,-223,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:42:36,4,5,204,2,1,1,3,9756,162,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25.003,35.956,6,0,0,0,0,0,0,2,-2,0,0,205,-205,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:43:36,4,5,205,2,1,1,3,9816,187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27.061,27.535,7,0,0,0,0,0,0,1,-1,0,0,186,-186,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:44:20,4,5,206,2,1,1,3,9860,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41.868,44.58,11,0,1,0,0,0,1,3,-3,0,0,192,-192,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:44:39,4,5,207,2,1,1,3,9879,204,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.675,24.854,6,0,1,0,0,0,1,3,-3,1,-1,221,-221,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:46:24,4,6,208,2,1,2,3,9984,267,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9.094,8.642,2,0,0,0,0,0,0,3,-3,1,-1,236,-236,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:46:45,4,6,209,2,1,2,3,10005,249,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,15.135,12.214,3,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:47:07,4,6,210,2,1,2,3,10027,211,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,1,22.734,20.047,5,0,0,0,0,0,0,-4,4,-2,2,-227,227,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:47:27,4,6,211,2,1,2,3,10047,187,0,2,0,1,0,2,0,0,0,2,0,1,0,1,0,0,13.678,13.909,4,0,0,0,0,0,0,-4,4,-2,2,-240,240,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:48:07,4,6,212,2,1,2,3,10087,208,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,27.317,22.029,6,0,0,0,0,0,0,-2,2,-1,1,-213,213,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:49:45,4,7,213,2,1,2,4,10185,201,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,48.123,52.194,6,0,0,0,0,0,0,-2,2,-1,1,-190,190,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:50:01,4,7,214,2,1,2,4,10201,196,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,23.013,32.326,2,0,0,0,0,0,0,0,0,0,0,1,-1,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:50:28,4,7,215,2,1,2,4,10228,201,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,16.496,17.278,5,0,0,0,0,0,0,4,-4,2,-2,211,-211,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:51:03,4,7,216,2,1,2,4,10263,216,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26.871,29.766,9,0,0,0,0,0,0,3,-3,1,-1,197,-197,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:51:21,4,7,217,2,1,2,4,10281,194,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14.646,18.865,6,0,0,0,0,0,0,3,-3,0,0,199,-199,2,-2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,02:53:11,4,8,218,2,1,3,4,10391,206,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,14.379,20.331,4,0,0,0,0,0,0,4,-4,0,0,231,-231,2,-2
