match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,timeseconds,spendtimeinlastfewshots,p1serveno,p2serveno,p1aceno,p2aceno,p1firstserveinnum,p2firstserveinnum,p1doublefaultnum,p2doublefaultnum,p1winnernum,p2winnernum,p1netnum,p2netnum,p1netwinnernum,p2netwinnernum,p1unforcederrornum,p2unforcederrornum,p1rundistance,p2rundistance,totalrallylengthinlastfewpoints,p1breakpointnum,p2breakpointnum,p1breakpointwinnum,p2breakpointwinnum,p1breakpointlosenum,p2breakpointlosenum,p1servewidthindex,p2servewidthindex,p1servedepthindex,p2servedepthindex,p1servespeedindex,p2servespeedindex,p1returndepthindex,p2returndepthindex
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:49:24,1,7,41,0,0,4,2,10164,152,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.036,8.052,2,0,0,0,0,0,0,2,-2,0,0,122,-122,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:50:04,1,7,42,0,0,4,2,10204,162,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,17.245,22.392,6,0,0,0,0,0,0,2,-2,1,-1,118,-118,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:50:36,1,7,43,0,0,4,2,10236,156,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.487,14.257,3,0,0,0,0,0,0,2,-2,1,-1,126,-126,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:51:08,1,7,44,0,0,4,2,10268,154,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15.318,16.529,2,0,0,0,0,0,0,2,-2,0,0,117,-117,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:52:57,1,8,45,0,0,4,3,10377,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.831,19.517,4,0,1,0,1,0,0,1,-1,0,0,95,-95,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:53:32,1,8,46,0,0,4,3,10412,248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.275,9.896,3,0,0,0,0,0,0,-2,2,0,0,-94,94,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:54:02,1,8,47,0,0,4,3,10442,238,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.244,7.293,1,0,0,0,0,0,0,-2,2,-1,1,-109,109,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:54:21,1,8,48,0,0,4,3,10461,225,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.594,4.949,1,0,0,0,0,0,0,-2,2,-1,1,-104,104,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:54:58,1,9,49,0,0,4,4,10498,230,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,13.165,14.279,5,0,0,0,0,0,0,-2,2,0,0,-113,113,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:55:37,1,9,50,0,0,4,4,10537,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.438,5.162,0,0,0,0,0,0,0,1,-1,1,-1,114.75,-114.75,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:56:16,1,9,51,0,0,4,4,10576,164,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.476,4.133,1,0,0,0,0,0,0,2,-2,1,-1,116,-116,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:56:42,1,9,52,0,0,4,4,10602,160,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.286,1.816,1,0,0,0,0,0,0,2,-2,0,0,126,-126,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:57:27,1,9,53,0,0,4,4,10647,186,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.784,17.012,4,0,0,0,0,0,0,2,-2,0,0,96,-96,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:58:34,1,9,54,0,0,4,4,10714,216,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,36.115,45.53,10,0,0,0,0,0,0,2,-2,0,0,117,-117,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:59:11,1,9,55,0,0,4,4,10751,214,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,15.029,17.493,5,0,1,0,0,0,1,1,-1,0,0,117,-117,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:59:44,1,9,56,0,0,4,4,10784,208,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,13.447,13.948,3,0,0,0,0,0,0,2,-2,1,-1,117,-117,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:01:22,1,10,57,0,0,5,4,10882,280,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.981,8.904,1,0,0,0,0,0,0,2,-2,1,-1,126,-126,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:01:42,1,10,58,0,0,5,4,10902,255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.52,3.384,1,0,0,0,0,0,0,-2,2,-1,1,-101,101,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:02:00,1,10,59,0,0,5,4,10920,206,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.51,6.14,1,0,0,0,0,0,0,-2,2,0,0,-106,106,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:02:20,1,10,60,0,0,5,4,10940,189,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.737,7.832,1,0,0,0,0,0,0,-2,2,-1,1,-119,119,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:03:22,1,10,61,0,0,5,4,11002,218,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.242,13.488,4,0,0,0,0,0,0,-1,1,0,0,-82,82,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:04:00,1,11,62,0,0,5,5,11040,158,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,13.511,18.604,5,0,0,0,0,0,0,-2,2,0,0,-113,113,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:04:41,1,11,63,0,0,5,5,11081,179,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,17.125,11.349,5,0,0,0,0,0,0,1,-1,0,0,116,-116,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:05:09,1,11,64,0,0,5,5,11109,189,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.817,4.538,1,0,0,0,0,0,0,2,-2,1,-1,124,-124,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:05:30,1,11,65,0,0,5,5,11130,190,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,10.238,8.428,3,0,0,0,0,0,0,2,-2,0,0,115,-115,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:07:12,1,12,66,0,0,6,5,11232,230,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.785,1.3,1,0,0,0,0,0,0,2,-2,0,0,124,-124,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:07:56,1,12,67,0,0,6,5,11276,236,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,21.681,16.938,4,0,0,0,0,0,0,-1,1,0,0,-91,91,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:08:47,1,12,68,0,0,6,5,11327,246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.287,28.479,7,0,0,0,0,0,0,-2,2,0,0,-86,86,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:09:10,1,12,69,0,0,6,5,11350,241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.055,1.496,1,0,0,0,0,0,0,-2,2,-1,1,-110,110,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:09:35,1,12,70,0,0,6,5,11375,245,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3.702,6.154,1,0,0,0,0,0,0,-2,2,0,0,-103,103,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:10:23,1,13,71,0,0,6,6,11423,191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.886,13.003,3,0,0,0,0,0,0,-1,1,0,0,-85,85,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:10:48,1,13,72,0,0,6,6,11448,172,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.093,4.097,1,0,0,0,0,0,0,2,-2,1,-1,123,-123,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:11:11,1,13,73,0,0,6,6,11471,144,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.347,7.357,1,0,0,0,0,0,0,-2,2,-1,1,-110,110,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:11:47,1,13,74,0,0,6,6,11507,157,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,22.182,16.207,6,0,0,0,0,0,0,-1,1,0,0,-113,113,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:12:36,1,13,75,0,0,6,6,11556,181,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,21.707,27.162,7,0,0,0,0,0,0,2,-2,1,-1,96,-96,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:13:36,1,13,76,0,0,6,6,11616,193,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5.683,4.006,1,0,0,0,0,0,0,2,-2,1,-1,115,-115,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:14:34,1,13,77,0,0,6,6,11674,226,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.787,12.246,2,0,0,0,0,0,0,-2,2,0,0,-100,100,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:15:09,1,13,78,0,0,6,6,11709,238,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,6.997,8.138,3,0,0,0,0,0,0,-2,2,0,0,-111,111,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:16:18,1,13,79,0,0,6,6,11778,271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.716,5.836,1,0,0,0,0,0,0,2,-2,0,0,119,-119,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:16:54,1,13,80,0,0,6,6,11814,258,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,12.856,15.535,4,0,0,0,0,0,0,1,-1,0,0,112,-112,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:17:34,1,13,81,0,0,6,6,11854,238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.321,21.821,3,0,0,0,0,0,0,-2,2,0,0,-81,81,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:18:05,1,13,82,0,0,6,6,11885,211,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.164,6.978,1,0,0,0,0,0,0,-2,2,0,0,-118,118,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:20:42,2,1,83,1,0,0,0,12042,333,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,27.479,26.922,7,0,0,0,0,0,0,1,-1,1,-1,100,-100,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:21:09,2,1,84,1,0,0,0,12069,291,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.169,8.657,3,0,0,0,0,0,0,-2,2,-1,1,-100,100,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:21:39,2,1,85,1,0,0,0,12099,285,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,30.043,19.127,5,0,0,0,0,0,0,-1,1,0,0,-102,102,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:21:56,2,1,86,1,0,0,0,12116,262,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.897,1.035,1,0,0,0,0,0,0,-2,2,0,0,-127,127,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:23:05,2,2,87,1,0,0,1,12185,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.686,3.794,1,0,0,0,0,0,0,-2,2,-1,1,-89,89,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:23:29,2,2,88,1,0,0,1,12209,167,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,7.906,7.598,3,0,0,0,0,0,0,2,-2,0,0,122,-122,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:24:08,2,2,89,1,0,0,1,12248,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.934,9.863,3,0,0,0,0,0,0,1,-1,0,0,113,-113,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:24:37,2,2,90,1,0,0,1,12277,178,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,8.085,5.635,1,0,0,0,0,0,0,2,-2,1,-1,116,-116,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:25:09,2,3,91,1,0,1,1,12309,193,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.93,10.944,3,0,0,0,0,0,0,2,-2,1,-1,126,-126,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:25:39,2,3,92,1,0,1,1,12339,154,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,14.982,14.333,4,0,0,0,0,0,0,-2,2,0,0,-107,107,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:26:05,2,3,93,1,0,1,1,12365,156,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7.047,10.068,1,0,0,0,0,0,0,-1,1,-1,1,-104,104,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:26:30,2,3,94,1,0,1,1,12390,142,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,15.25,15.016,5,0,0,0,0,0,0,-1,1,0,0,-110,110,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:27:09,2,3,95,1,0,1,1,12429,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.456,6.763,2,0,0,0,0,0,0,-2,2,-1,1,-104,104,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:27:32,2,3,96,1,0,1,1,12452,143,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,7.859,11.08,3,0,0,0,0,0,0,-2,2,0,0,-111,111,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:29:11,2,4,97,1,0,1,2,12551,212,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,14.621,14.284,5,0,0,0,0,0,0,-2,2,-1,1,-103,103,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:29:37,2,4,98,1,0,1,2,12577,212,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,9.552,13.393,3,0,0,0,0,0,0,2,-2,0,0,122,-122,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:30:02,2,4,99,1,0,1,2,12602,212,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.202,0.816,1,0,0,0,0,0,0,2,-2,0,0,114,-114,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:30:25,2,4,100,1,0,1,2,12625,196,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.729,0.911,1,0,0,0,0,0,0,1,-1,0,0,121,-121,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:31:06,2,4,101,1,0,1,2,12666,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.481,5.164,2,0,0,0,0,0,0,2,-2,0,0,116,-116,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:32:00,2,5,102,1,0,2,2,12720,169,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.762,0.65,1,0,0,0,0,0,0,2,-2,0,0,122,-122,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:32:34,2,5,103,1,0,2,2,12754,177,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.088,1.107,1,0,0,0,0,0,0,-2,2,0,0,-108,108,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:32:56,2,5,104,1,0,2,2,12776,174,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.745,7.53,1,0,0,0,0,0,0,-2,2,-1,1,-98,98,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:33:19,2,5,105,1,0,2,2,12799,174,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,11.057,13.81,5,0,0,0,0,0,0,-2,2,0,0,-111,111,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:35:10,2,6,106,1,0,2,3,12910,244,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,14.967,15.536,3,0,0,0,0,0,0,-1,1,0,0,-105,105,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:35:49,2,6,107,1,0,2,3,12949,229,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24.921,27.606,7,0,0,0,0,0,0,2,-2,0,0,120,-120,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:36:24,2,6,108,1,0,2,3,12984,230,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.829,6.287,3,0,0,0,0,0,0,1,-1,1,-1,122,-122,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:36:53,2,6,109,1,0,2,3,13013,237,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9.777,6.466,1,0,0,0,0,0,0,2,-2,0,0,121,-121,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:37:43,2,7,110,1,0,3,3,13063,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.604,15.957,3,0,0,0,0,0,0,2,-2,0,0,93,-93,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:38:04,2,7,111,1,0,3,3,13084,174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.112,6.757,2,0,0,0,0,0,0,-2,2,-1,1,-105,105,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:38:33,2,7,112,1,0,3,3,13113,164,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.698,12.495,2,0,0,0,0,0,0,-2,2,-1,1,-102,102,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:39:03,2,7,113,1,0,3,3,13143,159,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,14.618,17.94,3,0,0,0,0,0,0,-1,1,0,0,-108,108,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:39:30,2,7,114,1,0,3,3,13170,157,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,15.703,12.949,3,0,0,0,0,0,0,-2,2,-1,1,-102,102,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:39:58,2,7,115,1,0,3,3,13198,135,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,16.27,15.764,3,0,0,0,0,0,0,-2,2,0,0,-106,106,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:41:36,2,8,116,1,0,3,4,13296,212,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,20.051,17.687,5,0,0,0,0,0,0,-1,1,0,0,-102,102,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:42:21,2,8,117,1,0,3,4,13341,228,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13.346,16.442,5,0,0,0,0,0,0,2,-2,1,-1,111,-111,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:42:59,2,8,118,1,0,3,4,13379,236,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.145,5.664,0,0,0,0,0,0,0,0,0,1,-1,109,-109,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:43:41,2,8,119,1,0,3,4,13421,251,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.488,12.541,3,0,0,0,0,0,0,2,-2,0,0,103,-103,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:44:14,2,8,120,1,0,3,4,13454,256,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.983,19.115,3,0,0,0,0,0,0,1,-1,0,0,120,-120,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:45:00,2,9,121,1,0,4,4,13500,204,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.158,1.004,1,0,0,0,0,0,0,2,-2,1,-1,109,-109,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:45:21,2,9,122,1,0,4,4,13521,180,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.386,8.421,1,0,0,0,0,0,0,-2,2,0,0,-108,108,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:45:52,2,9,123,1,0,4,4,13552,173,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.527,2.809,1,0,0,0,0,0,0,-2,2,0,0,-105,105,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:46:12,2,9,124,1,0,4,4,13572,151,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.048,6.166,1,0,0,0,0,0,0,-2,2,0,0,-108,108,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:48:03,2,10,125,1,0,4,5,13683,229,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.154,5.524,1,0,0,0,0,0,0,-2,2,-1,1,-105,105,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:48:40,2,10,126,1,0,4,5,13720,220,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.623,22.209,6,0,0,0,0,0,0,1,-1,0,0,117,-117,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:49:20,2,10,127,1,0,4,5,13760,239,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.797,20.357,7,0,0,0,0,0,0,2,-2,0,0,114,-114,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:50:04,2,10,128,1,0,4,5,13804,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.09,11.917,2,0,0,0,0,0,0,1,-1,0,0,112,-112,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:50:40,2,10,129,1,0,4,5,13840,268,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16.823,7.977,3,0,0,0,0,0,0,1,-1,0,0,124,-124,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:51:01,2,10,130,1,0,4,5,13861,178,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.999,2.694,1,0,0,0,0,0,0,2,-2,0,0,120,-120,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:51:47,2,11,131,1,0,5,5,13907,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.398,4.921,1,0,0,0,0,0,0,1,-1,0,0,95,-95,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:52:06,2,11,132,1,0,5,5,13926,166,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.689,10.318,1,0,0,0,0,0,0,-2,2,0,0,-106,106,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:52:31,2,11,133,1,0,5,5,13951,147,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,11.579,10.338,3,0,0,0,0,0,0,-1,1,0,0,-101,101,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:52:53,2,11,134,1,0,5,5,13973,133,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,9.197,11.274,3,0,0,0,0,0,0,-2,2,0,0,-107,107,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,03:53:37,2,11,135,1,0,5,5,14017,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.944,8.503,2,0,0,0,0,0,0,-1,1,0,0,-78,78,-1,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:13:21,2,12,136,1,0,5,6,15201,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,6.211,11.045,3,0,0,0,0,0,0,-2,2,0,0,-105,105,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:13:40,2,12,137,1,0,5,6,15220,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.215,1,1,0,0,0,0,0,0,2,-2,0,0,121,-121,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:14:28,2,12,138,1,0,5,6,15268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.978,35.883,8,0,0,0,0,0,0,1,-1,0,0,99,-99,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:14:56,2,12,139,1,0,5,6,15296,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.176,6.219,1,0,0,0,0,0,0,2,-2,1,-1,112,-112,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:15:19,2,12,140,1,0,5,6,15319,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.079,6.592,1,0,0,0,0,0,0,2,-2,0,0,118,-118,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:16:00,2,13,141,1,0,6,6,15360,159,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.275,7.787,1,0,0,0,0,0,0,2,-2,1,-1,114,-114,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:16:29,2,13,142,1,0,6,6,15389,169,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,16.966,19.717,3,0,0,0,0,0,0,-1,1,0,0,-116.25,116.25,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:17:14,2,13,143,1,0,6,6,15434,166,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.57,9.164,3,0,0,0,0,0,0,2,-2,0,0,110,-110,1,-1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:17:41,2,13,144,1,0,6,6,15461,165,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.731,0.876,1,0,0,0,0,0,0,2,-2,0,0,123,-123,1,-1
